Consigne.started,Consigne.stopped,Key_resp1.keys,Key_resp1.rt,Key_resp1.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,IMAGES.started,IMAGES.stopped,SAM.started,SAM.stopped,Plaisir.response,Plaisir.rt,EVEIL.response,EVEIL.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,ImagesDistracteursFile,Test,Calcul.started,Calcul.stopped,Key_response.keys,Key_response.rt,Key_response.duration,Consigne_reco.started,Consigne_reco.stopped,key_resp_reconn.keys,key_resp_reconn.rt,key_resp_reconn.duration,DISTRACTEURS.started,DISTRACTEURS.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,MERCI.started,MERCI.stopped
0,66.083,space,65.981,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,66.092,76.08,76.081,106.514,3,19.271,5,30.42,0,0,0,0,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image6.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif10.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,106.515,116.513,116.514,133.88,4,8.804,2,17.353,0,1,1,1,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image9.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NEUTRES/Dist.animee.neutre3.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NÉGATIFS/Dist.fix.negatif3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,133.881,143.88,143.881,166.913,5,5.553,5,23.023,0,2,2,2,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image3.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video2.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NÉGATIFS/Dist.fix.negatif5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,166.914,176.914,176.915,191.997,3,8.167,6,15.067,0,3,3,3,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image4.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image6.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,191.998,201.997,201.998,215.496,3,5.387,4,13.487,0,4,4,4,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image10.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,215.497,225.496,225.497,238.462,5,6.901,3,12.951,0,5,5,5,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video10.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre7.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,238.463,248.463,248.464,263.179,5,8.189,4,14.706,0,6,6,6,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video4.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,263.179,273.178,273.179,282.595,7,4.005,2,9.402,0,7,7,7,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image10.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,282.595,292.467,292.467,305.262,2,5.883,6,12.783,0,8,8,8,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video1.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image9.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,305.263,315.261,315.261,329.378,6,5.471,4,14.109,0,9,9,9,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image4.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,329.379,339.378,339.379,348.662,7,4.884,6,9.27,0,10,10,10,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video6.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,348.662,358.661,358.662,371.744,3,4.122,8,13.069,0,11,11,11,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video9.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,371.745,381.745,381.746,387.494,8,3.854,2,5.735,0,12,12,12,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image8.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,387.495,397.494,397.494,405.444,2,2.053,8,7.936,0,13,13,13,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video5.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NÉGATIFS/Dist.fix.negatif8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,405.444,415.444,415.444,427.727,6,2.852,2,12.274,0,14,14,14,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video1.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,427.728,437.077,437.077,448.344,1,5.157,8,11.254,0,15,15,15,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video9.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NEUTRES/Dist.animee.neutre10.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,448.344,457.21,457.21,466.16,3,5.339,5,8.939,0,16,16,16,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video8.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,466.161,476.16,476.161,488.543,1,8.018,8,12.368,0,17,17,17,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image5.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NEUTRES/Dist.animee.neutre1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,488.543,498.544,498.545,506.076,7,2.935,6,7.518,0,18,18,18,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video2.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,506.077,516.077,516.077,524.426,2,3.386,7,8.334,0,19,19,19,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video7.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image7.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,524.427,534.427,534.428,539.176,9,2.121,1,4.738,0,20,20,20,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image5.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video10.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,539.177,549.176,549.177,556.242,7,4.769,2,7.054,0,21,21,21,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video3.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,556.242,566.242,566.243,571.576,3,2.238,7,5.32,0,22,22,22,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video5.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,571.576,581.576,581.576,587.575,8,3.138,8,5.988,0,23,23,23,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video7.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video6.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,587.575,597.576,597.577,602.208,8,1.388,8,4.622,0,24,24,24,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image8.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,602.209,612.209,612.209,617.392,1,1.888,8,5.17,0,25,25,25,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image2.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,617.392,627.392,627.392,632.742,8,3.436,8,5.337,0,26,26,26,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image7.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NEUTRES/Dist.animee.neutre4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,632.742,642.742,642.742,650.958,8,5.29,1,8.204,0,27,27,27,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video4.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre10.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,650.958,660.958,660.959,668.074,1,2.553,7,7.103,0,28,28,28,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image1.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,668.075,678.074,678.075,685.275,1,2.936,8,7.187,0,29,29,29,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video10.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NÉGATIFS/Dist.fix.negatif6.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,685.275,695.274,695.275,700.124,7,2.655,7,4.837,0,30,30,30,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video8.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,700.125,710.124,710.125,714.757,9,2.235,8,4.622,0,31,31,31,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image6.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image9.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,714.758,724.758,724.76,731.691,1,3.736,9,6.918,0,32,32,32,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video2.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video6.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,731.691,741.69,741.691,752.724,2,2.939,7,11.022,0,33,33,33,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video3.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,752.724,762.724,762.725,770.357,6,5.101,6,7.62,0,34,34,34,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image2.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif7.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,770.358,780.357,780.358,793.09,7,8.937,6,12.722,0,35,35,35,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image3.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video9.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,793.09,803.09,803.091,818.556,1,4.804,4,15.45,0,36,36,36,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image9.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NEUTRES/Dist.animee.neutre6.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,818.556,828.556,828.557,837.54,2,3.706,4,8.97,0,37,37,37,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image7.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,837.541,847.539,847.539,857.023,1,5.39,6,9.472,0,38,38,38,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video6.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,857.023,867.022,867.022,873.589,9,2.388,8,6.553,0,39,39,39,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image1.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video7.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,,,,,,,,,,,,,,,,,873.595,947.28,space,73.65,,,,,,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,,,,,,,,,,,,,,,,,,,,,,947.28,965.506,space,18.159,,,,,,,,,,,,,,,,,
,,,,,P030,001,2025-03-23_17h06.23.608,Emotion.Memoire.2024,2024.1.5,MacIntel,22.22222222,,,,,,,,,,,,,,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image6.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif10.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video1.mp4,,,,,,,,,,,965.516,968.088,-0.470985155,-0.329959514,1,0,0,2.57,Faux,0,0,0,0,1,,
