Consigne.started,Consigne.stopped,Key_resp1.keys,Key_resp1.rt,Key_resp1.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,IMAGES.started,IMAGES.stopped,SAM.started,SAM.stopped,Plaisir.response,Plaisir.rt,EVEIL.response,EVEIL.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,ImagesDistracteursFile,Test,Calcul.started,Calcul.stopped,Key_response.keys,Key_response.rt,Key_response.duration,Consigne_reco.started,Consigne_reco.stopped,key_resp_reconn.keys,key_resp_reconn.rt,key_resp_reconn.duration,DISTRACTEURS.started,DISTRACTEURS.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,MERCI.started,MERCI.stopped
0.001,1.3847,space,1.1854,0.0022,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,1.3933,63.1257,63.1263,160.3855,1,94.6225,5,97.2548,0,0,0,0,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image6.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif10.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,160.3862,170.3863,170.3865,175.2697,5,3.5799,1,4.8816,0,1,1,1,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image9.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NEUTRES/Dist.animee.neutre3.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NÉGATIFS/Dist.fix.negatif3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,175.27,185.2701,185.2703,190.6865,5,4.3866,1,5.4136,0,2,2,2,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image3.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video2.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NÉGATIFS/Dist.fix.negatif5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,190.6868,200.6867,200.687,204.719,1,2.4308,7,4.0298,0,3,3,3,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image4.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image6.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,204.7192,214.7204,214.7207,220.1203,1,3.6138,5,5.3981,0,4,4,4,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image10.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,220.1206,230.0703,230.0706,234.5539,5,2.8488,1,4.4813,0,5,5,5,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video10.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre7.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,234.5542,244.5542,244.5544,246.7533,1,0.846,9,2.1963,0,6,6,6,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video4.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,246.7536,256.7543,256.7546,259.6701,5,2.0297,1,2.9125,0,7,7,7,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image10.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,259.6703,269.6213,269.6215,274.1707,1,2.9129,6,4.5453,0,8,8,8,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video1.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image9.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,274.1711,284.1715,284.1718,292.1549,5,3.7318,3,7.9788,0,9,9,9,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image4.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,292.1551,302.1551,302.1554,306.422,5,2.0647,2,4.2622,0,10,10,10,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video6.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,306.4225,316.4222,316.4227,320.6552,5,2.8797,1,4.2279,0,11,11,11,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video9.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,320.6562,330.6556,330.6559,333.3721,5,1.548,1,2.7123,0,12,12,12,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image8.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,333.3725,343.3727,343.373,346.7726,5,1.8469,1,3.3956,0,13,13,13,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video5.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NÉGATIFS/Dist.fix.negatif8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,346.773,356.7728,356.7733,359.3558,5,1.5971,1,2.5797,0,14,14,14,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video1.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,359.356,368.5566,368.5569,371.2225,1,1.2125,4,2.6621,0,15,15,15,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video9.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NEUTRES/Dist.animee.neutre10.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,371.2229,380.0563,380.0566,382.5395,1,1.3801,9,2.4795,0,16,16,16,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video8.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,382.5399,392.5398,392.5402,395.7397,1,2.0956,9,3.1964,0,17,17,17,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image5.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NEUTRES/Dist.animee.neutre1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,395.74,405.7401,405.7404,409.0397,5,1.814,1,3.2972,0,18,18,18,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video2.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,409.0399,419.0403,419.0406,423.257,1,3.0448,9,4.2128,0,19,19,19,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video7.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image7.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,423.2575,433.2573,433.2576,437.0904,5,2.8625,1,3.8295,0,20,20,20,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image5.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video10.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,437.0907,447.0909,447.0912,449.9568,5,1.7634,1,2.8627,0,21,21,21,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video3.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,449.9572,459.9567,459.9581,462.5239,1,1.6637,9,2.5637,0,22,22,22,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video5.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,462.5242,472.5235,472.5238,475.5734,5,1.9824,1,3.0475,0,23,23,23,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video7.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video6.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,475.5737,485.5745,485.5747,490.9414,1,3.0638,8,5.3631,0,24,24,24,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image8.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,490.9417,500.9406,500.9409,505.3749,1,3.0866,9,4.4291,0,25,25,25,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image2.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,505.3753,515.3751,515.3754,518.1583,5,1.8141,1,2.779,0,26,26,26,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image7.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NEUTRES/Dist.animee.neutre4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,518.1586,528.1587,528.1589,531.0253,5,1.7142,1,2.8623,0,27,27,27,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video4.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre10.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,531.0256,541.0256,541.0259,546.0753,1,3.5964,7,5.0469,0,28,28,28,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image1.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,546.0757,556.0758,556.0761,564.7092,1,7.3308,7,8.6288,0,29,29,29,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video10.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NÉGATIFS/Dist.fix.negatif6.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,564.7098,574.7094,574.7097,586.276,5,9.2628,7,11.5635,0,30,30,30,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video8.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,586.2762,596.2763,596.2766,598.6095,5,1.5808,1,2.3305,0,31,31,31,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image6.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image9.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,598.6097,608.6096,608.6098,613.1593,1,1.9977,7,4.548,0,32,32,32,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video2.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video6.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,613.1597,623.1599,623.16,627.6433,1,3.4654,9,4.48,0,33,33,33,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video3.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,627.6438,637.6437,637.644,643.7769,1,4.346,8,6.1297,0,34,34,34,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image2.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif7.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,643.7772,653.7773,653.7777,657.7437,5,2.5641,1,3.9635,0,35,35,35,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image3.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video9.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,657.744,667.7443,667.7449,671.8108,1,2.7801,9,4.0615,0,36,36,36,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image9.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NEUTRES/Dist.animee.neutre6.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,671.8116,681.8067,681.8078,685.3776,1,2.5331,9,3.5665,0,37,37,37,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image7.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,685.3779,695.3775,695.3777,699.5778,1,2.9969,9,4.1976,0,38,38,38,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video6.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,699.5782,709.5781,709.5784,713.3614,5,2.4142,1,3.7804,0,39,39,39,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image1.mp4,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video7.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,713.3653,714.4284,space,0.9957,0.0027,,,,,,,,,,,,,,,,,,,,,
,,,,,P038,001,2025-04-07_17h55.55.048,Emotion.Memoire.2024,2024.1.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,714.4287,715.262,space,0.7169,,,,,,,,,,,,,,,,,
