Consigne.started,Consigne.stopped,Key_resp1.keys,Key_resp1.rt,Key_resp1.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,IMAGES.started,IMAGES.stopped,SAM.started,SAM.stopped,Plaisir.response,Plaisir.rt,EVEIL.response,EVEIL.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,ImagesDistracteursFile,Test,Calcul.started,Calcul.stopped,Key_response.keys,Key_response.rt,Key_response.duration,Consigne_reco.started,Consigne_reco.stopped,key_resp_reconn.keys,key_resp_reconn.rt,key_resp_reconn.duration,DISTRACTEURS.started,DISTRACTEURS.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,MERCI.started,MERCI.stopped
0,109.759,space,109.655,,P011,001,2025-03-10_14h00.38.010,Emotion.Memoire.2024,2024.1.5,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P011,001,2025-03-10_14h00.38.010,Emotion.Memoire.2024,2024.1.5,Win32,59.95203837,109.77,119.762,119.762,159.24,5,22.225,5,39.472,0,0,0,0,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image6.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif10.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P011,001,2025-03-10_14h00.38.010,Emotion.Memoire.2024,2024.1.5,Win32,59.95203837,159.241,169.238,169.239,180.12,8,4.977,6,10.879,0,1,1,1,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image9.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NEUTRES/Dist.animee.neutre3.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NÉGATIFS/Dist.fix.negatif3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P011,001,2025-03-10_14h00.38.010,Emotion.Memoire.2024,2024.1.5,Win32,59.95203837,180.121,190.119,190.119,208.434,1,7.46,5,18.306,0,2,2,2,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image3.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video2.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NÉGATIFS/Dist.fix.negatif5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P011,001,2025-03-10_14h00.38.010,Emotion.Memoire.2024,2024.1.5,Win32,59.95203837,208.434,218.432,218.432,231.53,3,9.788,7,13.089,0,3,3,3,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image4.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image6.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P011,001,2025-03-10_14h00.38.010,Emotion.Memoire.2024,2024.1.5,Win32,59.95203837,231.532,241.529,241.529,254.494,3,4.244,4,12.962,0,4,4,4,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image10.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P011,001,2025-03-10_14h00.38.010,Emotion.Memoire.2024,2024.1.5,Win32,59.95203837,254.496,264.494,264.494,276.375,8,2.77,3,11.87,0,5,5,5,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video10.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre7.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P011,001,2025-03-10_14h00.38.010,Emotion.Memoire.2024,2024.1.5,Win32,59.95203837,276.375,286.373,286.373,300.455,1,7.558,9,14.078,0,6,6,6,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video4.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P011,001,2025-03-10_14h00.38.010,Emotion.Memoire.2024,2024.1.5,Win32,59.95203837,300.456,310.453,310.453,321.919,4,4.475,1,11.462,0,7,7,7,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image10.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P011,001,2025-03-10_14h00.38.010,Emotion.Memoire.2024,2024.1.5,Win32,59.95203837,321.922,331.914,331.914,342.816,1,3.968,7,10.9,0,8,8,8,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video1.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image9.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
