Consigne.started,Consigne.stopped,Key_resp1.keys,Key_resp1.rt,Key_resp1.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,IMAGES.started,IMAGES.stopped,SAM.started,SAM.stopped,Plaisir.response,Plaisir.rt,EVEIL.response,EVEIL.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,ImagesDistracteursFile,Test,Calcul.started,Calcul.stopped,Key_response.keys,Key_response.rt,Key_response.duration,Consigne_reco.started,Consigne_reco.stopped,key_resp_reconn.keys,key_resp_reconn.rt,key_resp_reconn.duration,DISTRACTEURS.started,DISTRACTEURS.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,MERCI.started,MERCI.stopped
1E-04,80.8217,space,80.7144,,P006,001,2025-03-17_22h45.34.937,Emotion.Memoire.2024,2024.1.5,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P006,001,2025-03-17_22h45.34.937,Emotion.Memoire.2024,2024.1.5,MacIntel,59.88023952,80.8326,90.8215,90.8236,114.6882,5,9.9447,5,23.8618,0,0,0,0,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image6.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif10.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P006,001,2025-03-17_22h45.34.937,Emotion.Memoire.2024,2024.1.5,MacIntel,59.88023952,114.6888,124.6884,124.6888,137.5718,6,4.9814,5,12.8784,0,1,1,1,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image9.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NEUTRES/Dist.animee.neutre3.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NÉGATIFS/Dist.fix.negatif3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P006,001,2025-03-17_22h45.34.937,Emotion.Memoire.2024,2024.1.5,MacIntel,59.88023952,137.5721,147.5721,147.5725,192.9225,2,6.8975,6,45.3481,0,2,2,2,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image3.mp4,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video2.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NÉGATIFS/Dist.fix.negatif5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P006,001,2025-03-17_22h45.34.937,Emotion.Memoire.2024,2024.1.5,MacIntel,59.88023952,192.9229,202.9229,202.9232,209.8562,7,2.4479,1,6.9308,0,3,3,3,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image4.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image6.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P006,001,2025-03-17_22h45.34.937,Emotion.Memoire.2024,2024.1.5,MacIntel,59.88023952,209.8565,219.8564,219.8568,227.4225,2,4.0616,7,7.5644,0,4,4,4,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image10.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P006,001,2025-03-17_22h45.34.937,Emotion.Memoire.2024,2024.1.5,MacIntel,59.88023952,227.4229,237.3567,237.357,244.6069,9,4.7651,1,7.2452,0,5,5,5,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video10.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre7.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P006,001,2025-03-17_22h45.34.937,Emotion.Memoire.2024,2024.1.5,MacIntel,59.88023952,244.6071,254.6071,254.6073,271.1905,5,11.514,3,16.5807,0,6,6,6,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video4.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P006,001,2025-03-17_22h45.34.937,Emotion.Memoire.2024,2024.1.5,MacIntel,59.88023952,271.1908,281.19,281.1903,288.6075,7,4.7139,1,7.4139,0,7,7,7,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image10.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P006,001,2025-03-17_22h45.34.937,Emotion.Memoire.2024,2024.1.5,MacIntel,59.88023952,288.6078,298.4579,298.4581,306.2744,1,3.2799,5,7.8138,0,8,8,8,1,IMAGES_EXP_mp4_40/ANIMEES/10- ANIMEES --NEGATIVES /Video1.mp4,IMAGES_EXP_mp4_40/FIXES/FIX-NEGATIF-mp4/Image9.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P006,001,2025-03-17_22h45.34.937,Emotion.Memoire.2024,2024.1.5,MacIntel,59.88023952,306.2747,316.2747,316.275,331.508,3,5.0636,3,15.2296,0,9,9,9,1,IMAGES_EXP_mp4_40/FIXES/FIX-NEUTRE-mp4/image4.mp4,DISTRACTEURS-40/DIST.FIXES-20/10.NEUTRES /Dist.fix.neutre8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,P006,001,2025-03-17_22h45.34.937,Emotion.Memoire.2024,2024.1.5,MacIntel,59.88023952,331.5083,341.5084,341.5087,349.2917,9,5.2153,1,7.7811,0,10,10,10,1,IMAGES_EXP_mp4_40/ANIMEES/11-ANIMEES --- NEUTRES /video6.mp4,DISTRACTEURS-40/DIST.ANIMÉES-20/10.NÉGATIFS/Dist.animee.negatif8.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
